class,race_id,win_order,name,ts,stamina,sprinting,jockey,run_speed,intel,cooperation,acceleration,course_length
s,3736,5,MIKE,169,1033,0,02,4157,100,100,50,0
s,3736,3,HARVEY,152,1007,0,00,4301,50,100,50,0
s,3736,2,GEORGE,169,1025,0,03,4315,50,100,50,0
s,3736,4,SEAN,152,1024,0,03,4440,100,100,50,0
s,3736,1,JU,166,1052,0,03,4091,100,100,50,0
s,3736,0,SAMMY,151,1034,1,03,4430,100,100,50,0
s,3737,2,GEORGE,161,1028,0,00,4280,100,100,50,0
s,3737,5,GREY,149,1005,0,02,4207,100,100,50,0
s,3737,4,LY,157,1042,0,03,4101,100,100,50,0
s,3737,1,JENNY,165,1004,0,00,4192,50,100,50,0
s,3737,3,LIA,159,1031,1,03,4031,100,100,50,0
s,3737,0,ROBER,162,1028,0,03,4383,100,100,50,0
s,3738,4,ARL,154,1024,1,01,4110,50,100,50,0
s,3738,3,SEAN,160,1014,0,02,4090,100,100,50,0
s,3738,0,TOM,166,1027,0,01,4139,100,100,50,0
s,3738,2,MARIE,148,1028,0,03,4056,100,100,50,0
s,3738,5,GREY,157,1034,0,01,4054,50,100,50,0
s,3738,1,AIMEE,165,1009,0,01,4368,50,100,50,0
s,3739,5,RUDY,147,1007,1,02,4440,100,100,50,0
s,3739,4,GREY,171,1037,0,02,4474,100,100,50,0
s,3739,2,TERRY,151,1025,1,00,4177,50,100,50,0
s,3739,3,DARIO,155,1039,0,01,4188,50,100,50,0
s,3739,1,SAMMY,156,1037,0,03,4078,100,100,50,0
s,3739,0,LE,167,1036,0,00,4354,100,100,50,0
s,3740,1,MARIE,154,1044,0,01,4027,100,100,50,0
s,3740,4,ROBIN,148,1006,0,01,4190,50,100,50,0
s,3740,2,SAMMY,160,1055,0,00,4318,50,100,50,0
s,3740,5,KNIGHT,168,1042,0,02,4437,50,100,50,0
s,3740,0,RICA,167,1010,0,03,4248,100,100,50,0
s,3740,3,JU,150,1039,0,00,4092,50,100,50,0
s,3741,1,MIKE,167,1033,0,01,4319,100,100,50,0
s,3741,2,LIA,170,1032,0,01,4192,100,100,50,0
s,3741,0,TIM,167,1027,0,01,4310,100,100,50,0
s,3741,5,ROBER,154,1038,0,02,4259,50,100,50,0
s,3741,4,SARA,155,1049,0,02,4356,50,100,50,0
s,3741,3,AIMEE,154,1041,0,00,4170,100,100,50,0
s,3742,5,ARL,154,1019,1,02,4205,50,100,50,0
s,3742,4,KNIGHT,151,1026,0,01,4130,100,100,50,0
s,3742,3,LIA,166,1000,0,03,4166,50,100,50,0
s,3742,1,SAMMY,169,1015,0,00,4435,100,100,50,0
s,3742,0,GREY,168,1052,0,00,4118,100,100,50,0
s,3742,2,DAN,154,1059,0,03,4249,100,100,50,0
s,3743,1,NANCY,147,1031,0,00,4296,100,100,50,0
s,3743,5,KNIGHT,154,1004,0,01,4389,50,100,50,0
s,3743,2,MIKE,165,1049,0,01,4374,50,100,50,0
s,3743,3,RUDY,157,1031,1,02,4453,100,100,50,0
s,3743,0,TERRY,157,1015,0,03,4320,50,100,50,0
s,3743,4,JAMES,154,1018,1,03,4168,50,100,50,0
s,3744,5,JENNY,159,1009,0,02,4374,100,100,50,0
s,3744,2,CLIVE,152,1016,0,01,4251,100,100,50,0
s,3744,0,LIA,167,1054,0,01,4378,100,100,50,0
s,3744,4,PAU,154,1042,0,00,4201,50,100,50,0
s,3744,1,GREY,166,1023,1,03,4194,50,100,50,0
s,3744,3,TERRY,148,1007,0,03,4313,50,100,50,0
s,3745,4,GEORGE,151,1024,0,00,4227,50,100,50,0
s,3745,1,JENNY,170,1022,0,00,4119,50,100,50,0
s,3745,3,PAU,156,1034,1,03,4257,50,100,50,0
s,3745,0,NANCY,168,1016,0,01,4336,100,100,50,0
s,3745,5,MARIE,170,1051,0,02,4073,100,100,50,0
s,3745,2,SAM,167,1031,0,00,4433,100,100,50,0
s,3746,0,JOEL,167,1009,0,00,4341,100,100,50,1
s,3746,2,GRAHAM,156,1044,0,00,4094,50,100,50,1
s,3746,3,AIMEE,158,1051,0,01,4038,100,100,50,1
s,3746,1,ARL,162,1056,0,01,4125,100,100,50,1
s,3746,5,EDWARD,165,1038,0,02,4361,50,100,50,1
s,3746,4,GARY,160,1045,0,02,4218,100,100,50,1
s,3747,2,EDWARD,168,1004,0,03,4060,100,100,50,0
s,3747,5,DAN,156,1042,0,03,4338,50,100,50,0
s,3747,4,SAMMY,150,1016,1,01,4424,50,100,50,0
s,3747,1,GEORGE,170,1020,0,03,4380,100,100,50,0
s,3747,3,RICA,164,1047,0,03,4193,100,100,50,0
s,3747,0,GARY,159,1057,0,03,4492,100,100,50,0
s,3748,0,GREY,166,1045,0,03,4412,50,100,50,1
s,3748,2,SAM,159,1054,1,01,4282,50,100,50,1
s,3748,1,LIA,165,1018,1,00,4171,100,100,50,1
s,3748,4,YOUNG,161,1003,1,02,4477,100,100,50,1
s,3748,3,JOHN,165,1042,0,00,4158,50,100,50,1
s,3748,5,ROBER,162,1001,0,02,4151,50,100,50,1
s,3749,1,ARL,148,1041,0,01,4122,50,100,50,0
s,3749,4,LE,156,1034,0,01,4171,50,100,50,0
s,3749,0,YOUNG,150,1018,0,03,4421,100,100,50,0
s,3749,5,DAN,152,1049,0,01,4231,50,100,50,0
s,3749,2,MARIE,163,1026,0,03,4194,100,100,50,0
s,3749,3,TERRY,150,1014,1,00,4063,50,100,50,0
s,3750,5,JOHN,166,1033,0,02,4406,50,100,50,1
s,3750,4,ELEN,152,1028,0,01,4087,50,100,50,1
s,3750,2,JU,153,1025,0,03,4277,50,100,50,1
s,3750,1,ROBER,167,1052,1,03,4052,50,100,50,1
s,3750,3,LY,149,1041,0,00,4275,50,100,50,1
s,3750,0,DARIO,167,1017,0,01,4279,100,100,50,1
s,3751,0,JAMES,164,1052,0,01,4033,100,100,50,0
s,3751,1,PAULA,163,1039,0,03,4319,100,100,50,0
s,3751,5,DAN,151,1015,0,01,4431,50,100,50,0
s,3751,4,FOX,167,1026,0,01,4260,50,100,50,0
s,3751,2,TERRY,153,1059,0,01,4366,100,100,50,0
s,3751,3,ROBIN,163,1034,0,01,4476,50,100,50,0
s,3752,3,LIA,170,1017,0,02,4405,50,100,50,1
s,3752,5,ROBIN,163,1007,0,02,4128,100,100,50,1
s,3752,2,PAU,153,1031,0,00,4082,50,100,50,1
s,3752,1,TIM,169,1045,0,03,4166,100,100,50,1
s,3752,4,JOEL,162,1002,0,02,4300,50,100,50,1
s,3752,0,SEAN,158,1009,0,01,4282,100,100,50,1
s,3753,3,JOEL,157,1008,0,00,4090,50,100,50,0
s,3753,0,PETER,161,1022,1,00,4377,100,100,50,0
s,3753,2,JAMES,160,1011,0,01,4360,50,100,50,0
s,3753,1,SARA,151,1029,0,03,4342,100,100,50,0
s,3753,5,YOUNG,150,1049,0,02,4335,100,100,50,0
s,3753,4,ROBIN,160,1007,0,02,4366,100,100,50,0
s,3754,5,PETER,150,1006,0,02,4182,100,100,50,1
s,3754,3,AIMEE,163,1060,0,00,4369,50,100,50,1
s,3754,4,SANDY,159,1047,0,00,4069,50,100,50,1
s,3754,1,PAULA,162,1058,0,00,4091,100,100,50,1
s,3754,2,LE,162,1011,0,00,4036,50,100,50,1
s,3754,0,JU,160,1039,0,01,4285,50,100,50,1
s,3755,2,PAU,158,1027,0,00,4029,100,100,50,1
s,3755,5,ELEN,152,1006,0,02,4052,100,100,50,1
s,3755,1,EDWARD,156,1010,0,00,4279,100,100,50,1
s,3755,4,JENNY,148,1042,1,03,4143,50,100,50,1
s,3755,3,TIM,170,1035,1,00,4126,100,100,50,1
s,3755,0,DAN,160,1052,0,01,4094,50,100,50,1
s,3756,5,JOHN,152,1036,0,02,4151,100,100,50,1
s,3756,3,SAMMY,169,1013,0,02,4317,100,100,50,1
s,3756,1,PAULA,166,1015,0,01,4002,50,100,50,1
s,3756,4,JU,151,1013,0,02,4044,50,100,50,1
s,3756,2,EDWARD,169,1031,1,03,4040,100,100,50,1
s,3756,0,SANDY,170,1033,0,00,4417,50,100,50,1
s,3757,2,SARA,169,1052,1,01,4026,50,100,50,1
s,3757,0,TERRY,167,1012,0,00,4260,100,100,50,1
s,3757,4,PETER,157,1025,0,03,4122,50,100,50,1
s,3757,3,EDWARD,164,1033,0,00,4136,50,100,50,1
s,3757,1,PAULA,161,1041,0,03,4249,50,100,50,1
s,3757,5,PAU,157,1012,0,02,4273,50,100,50,1
s,3758,0,TOM,167,1005,0,00,4423,100,100,50,0
s,3758,3,DAN,157,1000,0,03,4031,50,100,50,0
s,3758,5,LY,154,1006,0,02,4451,50,100,50,0
s,3758,4,LIA,162,1013,0,02,4193,100,100,50,0
s,3758,2,ROBER,155,1056,1,01,4400,50,100,50,0
s,3758,1,GREY,169,1013,0,02,4303,100,100,50,0
s,3759,3,AIMEE,159,1000,1,02,4046,100,100,50,1
s,3759,0,SEAN,154,1059,0,01,4436,100,100,50,1
s,3759,1,SAM,165,1009,1,01,4006,100,100,50,1
s,3759,2,MIKE,150,1007,0,03,4177,100,100,50,1
s,3759,5,LE,148,1021,0,01,4071,50,100,50,1
s,3759,4,GEORGE,156,1020,0,02,4256,50,100,50,1
s,3760,5,NANCY,157,1030,0,02,4205,50,100,50,0
s,3760,0,LY,159,1002,0,01,4083,50,100,50,0
s,3760,3,HARVEY,153,1027,0,00,4006,50,100,50,0
s,3760,1,ELEN,153,1053,0,00,4119,50,100,50,0
s,3760,2,GARY,156,1041,1,03,4400,50,100,50,0
s,3760,4,YOUNG,164,1012,0,02,4487,50,100,50,0
s,3761,0,MARIE,169,1028,1,03,4012,100,100,50,1
s,3761,3,ARL,153,1036,0,03,4406,50,100,50,1
s,3761,4,JAMES,156,1008,0,02,4334,100,100,50,1
s,3761,5,ELEN,151,1058,0,02,4018,100,100,50,1
s,3761,2,DAN,152,1007,0,03,4482,50,100,50,1
s,3761,1,PETER,166,1017,0,03,4031,100,100,50,1
s,3762,2,SANDY,148,1010,1,00,4170,50,100,50,0
s,3762,0,TIM,168,1058,0,00,4361,50,100,50,0
s,3762,3,PAU,168,1001,0,02,4203,100,100,50,0
s,3762,4,KNIGHT,153,1005,0,02,4154,50,100,50,0
s,3762,1,SAM,157,1054,0,03,4397,50,100,50,0
s,3762,5,LE,158,1003,0,02,4068,50,100,50,0
s,3763,4,SAMMY,160,1008,0,02,4478,100,100,50,0
s,3763,5,TIM,162,1018,0,02,4184,50,100,50,0
s,3763,2,EDWARD,148,1029,0,00,4031,50,100,50,0
s,3763,3,JU,153,1056,1,00,4053,100,100,50,0
s,3763,0,YOUNG,152,1006,0,03,4479,100,100,50,0
s,3763,1,AIMEE,160,1008,1,00,4112,100,100,50,0
s,3764,4,AIMEE,157,1041,0,00,4083,50,100,50,0
s,3764,5,CLIVE,169,1022,0,02,4074,50,100,50,0
s,3764,3,LIA,168,1035,0,01,4444,100,100,50,0
s,3764,1,HARVEY,153,1044,0,01,4341,100,100,50,0
s,3764,2,GREY,168,1028,0,03,4472,100,100,50,0
s,3764,0,TIM,165,1010,0,03,4305,100,100,50,0
s,3765,3,GREY,160,1027,1,02,4395,50,100,50,1
s,3765,5,FOX,150,1009,1,02,4016,100,100,50,1
s,3765,0,PAULA,165,1057,0,03,4209,100,100,50,1
s,3765,2,LE,149,1024,0,03,4434,50,100,50,1
s,3765,1,TIM,162,1043,1,00,4172,50,100,50,1
s,3765,4,NANCY,168,1038,0,02,4336,100,100,50,1
s,3766,1,GARY,158,1056,0,01,4053,100,100,50,0
s,3766,4,TIM,155,1026,0,02,4163,50,100,50,0
s,3766,2,JENNY,152,1015,0,01,4209,100,100,50,0
s,3766,0,JAMES,151,1009,0,00,4376,100,100,50,0
s,3766,5,SAM,147,1003,0,02,4001,100,100,50,0
s,3766,3,ROBIN,153,1030,0,03,4067,50,100,50,0
s,3767,5,TIM,151,1039,0,02,4383,50,100,50,0
s,3767,1,BLUES,166,1049,0,01,4046,50,100,50,0
s,3767,3,TOM,161,1059,0,00,4247,50,100,50,0
s,3767,2,AIMEE,157,1033,0,03,4240,50,100,50,0
s,3767,4,JENNY,169,1006,0,01,4025,50,100,50,0
s,3767,0,LY,156,1011,0,01,4284,100,100,50,0
s,3768,5,SAM,154,1001,0,01,4186,50,100,50,0
s,3768,3,ELEN,159,1000,1,03,4059,100,100,50,0
s,3768,1,GREY,150,1022,0,00,4275,100,100,50,0
s,3768,4,BLUES,159,1058,0,00,4139,100,100,50,0
s,3768,0,PETER,163,1043,0,01,4074,100,100,50,0
s,3768,2,SEAN,164,1033,0,03,4148,100,100,50,0
s,3769,1,PAULA,152,1035,0,01,4230,100,100,50,0
s,3769,0,MARIE,155,1043,0,01,4426,100,100,50,0
s,3769,2,EDWARD,168,1009,0,01,4171,100,100,50,0
s,3769,4,SARA,155,1030,0,00,4039,50,100,50,0
s,3769,5,JAMES,161,1043,0,00,4420,50,100,50,0
s,3769,3,PETER,161,1021,0,00,4373,50,100,50,0
s,3770,4,SAM,150,1008,0,03,4336,50,100,50,1
s,3770,0,YOUNG,163,1047,0,01,4315,100,100,50,1
s,3770,5,LY,164,1015,0,02,4084,100,100,50,1
s,3770,1,TERRY,156,1004,0,01,4059,100,100,50,1
s,3770,3,HARVEY,153,1052,0,00,4181,50,100,50,1
s,3770,2,FOX,165,1022,0,03,4065,50,100,50,1
s,3771,1,NANCY,148,1059,0,03,4486,50,100,50,1
s,3771,3,SEAN,156,1028,1,03,4031,100,100,50,1
s,3771,0,FOX,166,1046,0,03,4078,100,100,50,1
s,3771,5,LIA,163,1048,0,02,4307,50,100,50,1
s,3771,4,SAM,163,1034,0,02,4359,50,100,50,1
s,3771,2,DAN,155,1035,0,01,4396,50,100,50,1
s,3772,2,ARL,169,1041,0,00,4360,50,100,50,0
s,3772,0,JOHN,162,1032,0,03,4318,100,100,50,0
s,3772,3,FOX,160,1032,0,03,4067,50,100,50,0
s,3772,5,SAMMY,154,1031,0,02,4324,50,100,50,0
s,3772,1,ANDY,151,1025,0,00,4423,100,100,50,0
s,3772,4,NANCY,150,1054,0,02,4291,100,100,50,0
s,3773,1,DARIO,168,1045,0,00,4411,50,100,50,0
s,3773,0,SARA,166,1046,0,01,4309,100,100,50,0
s,3773,2,ROBER,164,1014,0,00,4293,50,100,50,0
s,3773,5,JOEL,170,1043,1,02,4106,100,100,50,0
s,3773,3,LIA,157,1007,0,02,4090,50,100,50,0
s,3773,4,GEORGE,150,1037,0,02,4082,50,100,50,0
s,3774,0,ELEN,151,1029,0,01,4245,100,100,50,1
s,3774,1,ANDY,164,1022,0,03,4079,50,100,50,1
s,3774,5,SANDY,167,1053,0,02,4268,100,100,50,1
s,3774,2,DARIO,150,1056,0,00,4164,50,100,50,1
s,3774,3,TOM,152,1013,0,02,4233,100,100,50,1
s,3774,4,PAU,153,1028,0,02,4287,50,100,50,1
s,3775,0,RICA,163,1051,0,00,4376,100,100,50,1
s,3775,4,GRAHAM,160,1046,0,02,4430,50,100,50,1
s,3775,1,RUDY,159,1010,0,03,4127,100,100,50,1
s,3775,5,TOM,170,1004,0,02,4334,50,100,50,1
s,3775,3,KNIGHT,153,1033,0,00,4174,50,100,50,1
s,3775,2,EDWARD,151,1009,0,01,4471,50,100,50,1
s,3776,4,ROBIN,165,1029,0,02,4333,100,100,50,0
s,3776,5,ANDY,168,1029,0,02,4067,100,100,50,0
s,3776,0,DARIO,161,1031,0,03,4075,50,100,50,0
s,3776,1,SEAN,151,1037,0,00,4204,100,100,50,0
s,3776,2,PAULA,162,1037,0,01,4328,100,100,50,0
s,3776,3,JOHN,154,1030,1,00,4043,100,100,50,0
s,3777,3,DARIO,157,1058,0,01,4186,100,100,50,1
s,3777,5,MARIE,162,1022,0,02,4166,100,100,50,1
s,3777,0,LIA,150,1010,1,01,4453,100,100,50,1
s,3777,2,SANDY,165,1011,0,01,4107,100,100,50,1
s,3777,1,SEAN,166,1005,0,00,4207,50,100,50,1
s,3777,4,JAMES,150,1053,0,01,4395,50,100,50,1
s,3778,3,KNIGHT,155,1011,0,03,4083,50,100,50,0
s,3778,4,SANDY,152,1024,0,01,4437,100,100,50,0
s,3778,0,DAN,148,1037,0,00,4283,100,100,50,0
s,3778,1,SARA,163,1051,0,00,4396,50,100,50,0
s,3778,5,LY,160,1006,0,02,4358,100,100,50,0
s,3778,2,GREY,161,1054,0,00,4192,100,100,50,0
s,3779,3,JOHN,166,1040,0,00,4207,100,100,50,1
s,3779,0,GREY,165,1003,0,01,4267,100,100,50,1
s,3779,5,BLUES,156,1019,0,02,4468,100,100,50,1
s,3779,4,YOUNG,151,1023,0,02,4454,100,100,50,1
s,3779,2,GRAHAM,157,1004,0,00,4443,50,100,50,1
s,3779,1,GEORGE,165,1021,0,01,4338,100,100,50,1
s,3780,2,ROBER,165,1028,0,01,4489,50,100,50,1
s,3780,3,DAN,156,1014,0,00,4071,100,100,50,1
s,3780,4,FOX,148,1040,0,00,4278,50,100,50,1
s,3780,5,JENNY,163,1037,0,02,4177,50,100,50,1
s,3780,0,GREY,166,1045,0,01,4482,100,100,50,1
s,3780,1,LE,164,1045,0,03,4413,100,100,50,1
s,3781,1,JAMES,156,1041,1,01,4242,50,100,50,0
s,3781,4,ARL,158,1055,0,02,4310,100,100,50,0
s,3781,3,GREY,170,1023,0,02,4272,100,100,50,0
s,3781,5,LY,147,1055,0,02,4012,50,100,50,0
s,3781,2,DARIO,154,1002,0,00,4341,100,100,50,0
s,3781,0,LIA,161,1012,1,03,4107,100,100,50,0
s,3782,3,LIA,149,1032,0,01,4318,50,100,50,0
s,3782,0,AIMEE,164,1025,0,03,4248,100,100,50,0
s,3782,2,SEAN,151,1003,0,03,4145,50,100,50,0
s,3782,4,JENNY,167,1015,0,02,4453,100,100,50,0
s,3782,1,GARY,159,1051,0,03,4070,100,100,50,0
s,3782,5,GEORGE,162,1042,0,02,4059,100,100,50,0
s,3783,3,DAN,156,1052,0,03,4143,100,100,50,1
s,3783,2,SEAN,150,1039,0,03,4088,100,100,50,1
s,3783,1,TOM,168,1055,0,00,4115,50,100,50,1
s,3783,4,SAMMY,154,1013,0,00,4316,50,100,50,1
s,3783,5,PETER,156,1006,0,02,4329,50,100,50,1
s,3783,0,PAULA,147,1040,0,00,4364,100,100,50,1
s,3784,2,JOHN,163,1044,0,01,4307,50,100,50,0
s,3784,3,ARL,156,1005,0,03,4010,100,100,50,0
s,3784,0,GRAHAM,170,1019,0,00,4183,100,100,50,0
s,3784,5,RUDY,152,1024,0,02,4027,100,100,50,0
s,3784,1,DARIO,166,1015,0,03,4422,100,100,50,0
s,3784,4,HARVEY,149,1015,0,01,4007,100,100,50,0
s,3785,0,SANDY,164,1043,0,01,4179,50,100,50,1
s,3785,3,MIKE,147,1014,0,01,4243,50,100,50,1
s,3785,1,SARA,169,1060,1,02,4197,100,100,50,1
s,3785,2,RUDY,154,1034,0,02,4240,100,100,50,1
s,3785,5,SAM,155,1051,1,02,4270,50,100,50,1
s,3785,4,LY,161,1057,0,02,4274,100,100,50,1
s,3786,0,BLUES,164,1036,1,03,4269,100,100,50,1
s,3786,4,MIKE,155,1033,0,01,4169,100,100,50,1
s,3786,2,PAULA,170,1059,0,03,4442,100,100,50,1
s,3786,1,GARY,157,1048,1,01,4100,100,100,50,1
s,3786,5,PETER,169,1012,0,02,4301,50,100,50,1
s,3786,3,TOM,166,1042,0,03,4101,50,100,50,1
s,3787,4,SEAN,152,1038,1,02,4170,50,100,50,1
s,3787,3,ELEN,154,1035,0,02,4327,100,100,50,1
s,3787,2,SARA,160,1006,1,01,4209,50,100,50,1
s,3787,5,HARVEY,151,1016,0,02,4119,50,100,50,1
s,3787,1,MIKE,160,1029,0,01,4070,100,100,50,1
s,3787,0,GEORGE,155,1007,0,00,4386,100,100,50,1
s,3788,1,PAU,164,1007,0,00,4316,100,100,50,0
s,3788,0,TIM,170,1021,1,00,4232,50,100,50,0
s,3788,4,GREY,148,1032,0,00,4136,100,100,50,0
s,3788,5,JENNY,162,1048,0,02,4098,100,100,50,0
s,3788,2,TERRY,168,1023,0,00,4485,50,100,50,0
s,3788,3,SEAN,150,1036,0,03,4268,100,100,50,0
s,3789,0,SANDY,165,1030,0,03,4196,100,100,50,0
s,3789,3,NANCY,150,1006,0,00,4127,50,100,50,0
s,3789,1,CLIVE,156,1059,0,03,4423,50,100,50,0
s,3789,4,MIKE,158,1045,0,02,4273,50,100,50,0
s,3789,2,PAULA,156,1050,0,03,4215,100,100,50,0
s,3789,5,GREY,156,1025,0,02,4436,50,100,50,0
s,3790,1,LIA,150,1010,0,01,4484,50,100,50,1
s,3790,4,FOX,155,1029,0,02,4429,100,100,50,1
s,3790,3,TERRY,150,1001,0,03,4217,50,100,50,1
s,3790,0,DAN,170,1037,0,00,4288,100,100,50,1
s,3790,2,JU,163,1021,1,01,4415,50,100,50,1
s,3790,5,SARA,151,1038,0,02,4139,50,100,50,1
s,3791,4,JU,167,1017,0,02,4112,50,100,50,0
s,3791,5,JOHN,157,1007,0,02,4086,100,100,50,0
s,3791,2,GRAHAM,147,1016,0,03,4269,100,100,50,0
s,3791,0,SANDY,170,1048,0,00,4303,50,100,50,0
s,3791,3,SAM,148,1058,0,00,4151,100,100,50,0
s,3791,1,TIM,164,1014,0,03,4029,50,100,50,0
s,3792,1,JAMES,155,1042,0,03,4189,50,100,50,0
s,3792,5,SANDY,155,1032,0,02,4179,50,100,50,0
s,3792,3,GEORGE,149,1021,0,03,4273,50,100,50,0
s,3792,4,YOUNG,166,1060,0,02,4051,50,100,50,0
s,3792,2,ROBER,157,1021,0,00,4293,50,100,50,0
s,3792,0,JU,158,1004,0,00,4406,100,100,50,0
s,3793,3,MARIE,150,1037,0,00,4173,100,100,50,0
s,3793,0,PAULA,155,1020,0,00,4449,100,100,50,0
s,3793,5,LIA,163,1014,0,02,4284,100,100,50,0
s,3793,4,FOX,156,1038,1,01,4138,50,100,50,0
s,3793,2,PAU,162,1019,0,00,4136,100,100,50,0
s,3793,1,SANDY,162,1031,0,01,4356,100,100,50,0
s,3794,2,JU,152,1044,0,02,4293,50,100,50,0
s,3794,1,LIA,167,1037,0,03,4235,50,100,50,0
s,3794,4,TIM,156,1051,0,02,4401,100,100,50,0
s,3794,5,SANDY,148,1044,0,02,4428,100,100,50,0
s,3794,3,TERRY,158,1041,0,02,4456,100,100,50,0
s,3794,0,MIKE,149,1015,0,03,4322,100,100,50,0
s,3795,4,SANDY,155,1014,1,03,4342,100,100,50,1
s,3795,2,TERRY,157,1009,0,03,4302,50,100,50,1
s,3795,0,BLUES,163,1009,0,00,4496,100,100,50,1
s,3795,3,SARA,163,1019,0,01,4136,100,100,50,1
s,3795,1,SEAN,160,1050,0,03,4479,50,100,50,1
s,3795,5,ROBIN,156,1039,0,01,4152,50,100,50,1
s,3796,3,EDWARD,148,1058,0,01,4272,50,100,50,0
s,3796,2,JU,156,1059,0,03,4411,50,100,50,0
s,3796,0,HARVEY,170,1042,0,03,4303,100,100,50,0
s,3796,1,CLIVE,162,1015,0,00,4233,100,100,50,0
s,3796,4,MIKE,162,1054,0,00,4013,50,100,50,0
s,3796,5,BLUES,148,1049,0,02,4177,50,100,50,0
s,3797,5,GARY,154,1026,0,02,4112,50,100,50,1
s,3797,3,DARIO,161,1021,0,01,4305,50,100,50,1
s,3797,4,DAN,159,1016,0,01,4108,50,100,50,1
s,3797,0,JOHN,162,1009,0,03,4405,50,100,50,1
s,3797,2,SEAN,167,1041,0,03,4478,50,100,50,1
s,3797,1,ARL,155,1035,1,01,4449,100,100,50,1
s,3798,0,PAU,161,1042,0,03,4284,100,100,50,1
s,3798,1,JENNY,156,1009,0,03,4157,100,100,50,1
s,3798,2,LE,169,1026,0,03,4181,50,100,50,1
s,3798,4,PAULA,155,1034,0,02,4311,100,100,50,1
s,3798,5,MARIE,151,1042,0,02,4453,50,100,50,1
s,3798,3,TIM,152,1004,0,03,4260,50,100,50,1
s,3799,2,JOHN,165,1023,0,00,4132,100,100,50,1
s,3799,4,JU,160,1057,0,03,4497,50,100,50,1
s,3799,1,AIMEE,164,1027,0,03,4291,100,100,50,1
s,3799,5,DAN,163,1010,0,02,4170,100,100,50,1
s,3799,3,HARVEY,163,1025,0,03,4188,100,100,50,1
s,3799,0,MIKE,170,1037,0,01,4494,50,100,50,1
s,3800,0,PETER,152,1038,0,01,4326,100,100,50,0
s,3800,4,MARIE,170,1048,0,02,4177,100,100,50,0
s,3800,5,BLUES,157,1053,0,02,4074,100,100,50,0
s,3800,3,LIA,164,1055,0,02,4040,50,100,50,0
s,3800,2,ANDY,149,1004,0,00,4105,50,100,50,0
s,3800,1,LE,166,1028,0,00,4247,50,100,50,0
s,3801,2,MIKE,164,1008,0,00,4157,100,100,50,1
s,3801,3,FOX,148,1052,1,00,4216,50,100,50,1
s,3801,1,HARVEY,164,1017,0,00,4243,50,100,50,1
s,3801,5,TERRY,170,1010,0,03,4478,50,100,50,1
s,3801,4,ANDY,151,1040,0,00,4042,100,100,50,1
s,3801,0,JOEL,161,1029,0,00,4425,100,100,50,1
s,3802,1,EDWARD,160,1037,0,01,4109,100,100,50,0
s,3802,3,SANDY,164,1031,1,02,4385,50,100,50,0
s,3802,0,JU,153,1053,0,03,4491,50,100,50,0
s,3802,5,DAN,154,1025,1,02,4040,100,100,50,0
s,3802,2,JENNY,154,1036,0,00,4019,50,100,50,0
s,3802,4,GRAHAM,154,1047,0,02,4124,100,100,50,0
s,3803,5,AIMEE,164,1020,0,02,4158,50,100,50,0
s,3803,4,PAU,153,1003,0,02,4220,50,100,50,0
s,3803,2,PAULA,159,1011,1,01,4086,100,100,50,0
s,3803,0,JENNY,170,1060,0,00,4248,100,100,50,0
s,3803,3,ELEN,157,1045,0,01,4041,100,100,50,0
s,3803,1,FOX,161,1025,0,00,4222,100,100,50,0
s,3804,4,BLUES,167,1018,0,02,4453,50,100,50,1
s,3804,5,LIA,159,1052,0,02,4302,100,100,50,1
s,3804,1,SANDY,162,1047,0,03,4109,50,100,50,1
s,3804,2,LY,154,1011,0,01,4184,50,100,50,1
s,3804,3,AIMEE,153,1029,0,01,4208,50,100,50,1
s,3804,0,GREY,152,1053,1,00,4418,50,100,50,1
s,3805,3,SANDY,169,1052,0,00,4364,100,100,50,1
s,3805,0,ROBER,152,1006,0,01,4470,100,100,50,1
s,3805,4,JENNY,157,1044,0,01,4143,50,100,50,1
s,3805,1,RUDY,166,1022,0,03,4011,100,100,50,1
s,3805,2,NANCY,150,1044,0,01,4419,100,100,50,1
s,3805,5,ARL,168,1051,0,02,4489,50,100,50,1
s,3806,0,SANDY,155,1047,0,01,4096,100,100,50,0
s,3806,1,FOX,166,1049,0,03,4188,100,100,50,0
s,3806,3,LIA,148,1001,0,01,4334,50,100,50,0
s,3806,4,GREY,165,1027,0,02,4229,100,100,50,0
s,3806,5,JAMES,150,1020,0,02,4397,100,100,50,0
s,3806,2,RUDY,156,1026,0,00,4342,50,100,50,0
s,3807,4,TOM,148,1054,0,02,4434,50,100,50,1
s,3807,2,ARL,164,1035,0,00,4234,50,100,50,1
s,3807,0,DARIO,166,1032,0,01,4378,100,100,50,1
s,3807,5,PAULA,165,1052,0,02,4056,50,100,50,1
s,3807,1,SAM,170,1002,0,01,4303,100,100,50,1
s,3807,3,SAMMY,154,1047,0,01,4228,50,100,50,1
s,3808,3,ANDY,163,1054,0,00,4126,100,100,50,1
s,3808,5,MIKE,156,1040,0,00,4451,100,100,50,1
s,3808,0,JU,163,1056,1,03,4354,50,100,50,1
s,3808,2,NANCY,168,1053,0,00,4271,100,100,50,1
s,3808,4,PAU,163,1011,0,03,4015,100,100,50,1
s,3808,1,JOHN,167,1048,0,03,4186,50,100,50,1
s,3809,2,ARL,155,1026,0,00,4340,50,100,50,1
